selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,selectedLabel,G,E,F,B,C,D,A,G_ind,E_ind,F_ind,B_ind,C_ind,D_ind,A_ind,UID
23,near-align,near-anchor,2,2,2,50,29,pie,E,5,23,12,24,8,5,23,1,2,4,0,6,3,5,93
23,near-align,near-anchor,2,4,2,25,21,pie,D,17,9,15,18,12,23,6,5,0,4,3,1,2,6,93
36,far-align,far-anchor,11,6,1,50,8,pie,E,27,36,1,19,6,8,3,2,1,5,4,6,0,3,93
55,aligned,far-anchor,5,0,0,25,25,pie,F,6,4,55,8,13,10,4,6,2,3,0,1,4,5,93
21,aligned,near-anchor,4,0,1,0,0,line,G,21,7,11,18,19,10,14,0,6,3,4,2,5,1,93
28,far-align,near-anchor,3,9,2,100,63,line,E,5,28,7,33,13,9,5,3,5,4,2,1,6,0,93
40,aligned,far-anchor,10,0,0,75,35,line,D,7,11,9,14,2,40,17,0,5,1,6,3,4,2,94
22,far-align,near-anchor,3,7,2,50,43,line,B,4,19,20,22,10,11,14,1,2,0,3,6,4,5,94
25,near-align,anchor,0,2,0,75 and 100,73,line,G,25,14,15,13,9,22,2,5,1,3,2,0,4,6,94
46,aligned,near-anchor,4,0,1,25,25,pie,E,6,46,4,13,7,15,9,2,3,0,6,5,1,4,94
48,far-align,near-anchor,2,8,2,25,17,line,B,7,15,8,48,4,13,5,5,4,6,2,0,1,3,94
45,near-align,far-anchor,5,4,0,75,34,line,C,1,12,13,11,45,9,9,2,6,3,1,4,0,5,94
44,far-align,far-anchor,6,7,1,50,43,pie,A,6,7,2,22,13,6,44,0,1,4,3,6,2,5,94
50,aligned,anchor,0,0,0,0 and 50,0,line,B,6,4,17,50,7,13,3,6,4,2,0,5,1,3,94
32,aligned,far-anchor,7,0,2,100,68,line,C,5,6,9,20,32,5,23,0,2,1,5,6,4,3,94
38,near-align,far-anchor,12,2,2,50,10,line,D,10,8,16,7,16,38,5,0,2,4,6,3,1,5,94
22,far-align,near-anchor,3,8,2,75,67,line,C,15,23,11,11,22,7,11,2,0,6,3,5,1,4,94
18,near-align,far-anchor,7,1,2,25,6,pie,D,21,7,5,16,27,18,6,5,3,6,4,2,1,0,94
27,aligned,near-anchor,2,0,2,75,48,line,A,6,16,27,9,6,9,27,1,5,3,2,0,6,4,94
31,near-align,far-anchor,6,1,1,100,68,pie,G,31,13,1,12,13,10,20,5,3,6,4,0,2,1,94
32,far-align,far-anchor,7,6,2,100,62,pie,A,30,6,5,6,6,15,32,0,4,2,6,1,3,5,94
37,aligned,far-anchor,12,0,2,75,38,line,G,37,17,9,6,4,8,19,4,1,2,5,0,3,6,94
32,far-align,far-anchor,7,7,2,50,57,pie,C,13,11,2,17,32,11,14,3,4,1,0,5,6,2,94
29,aligned,near-anchor,4,0,1,50,21,pie,E,12,29,4,13,17,8,17,6,2,1,3,5,4,0,94
26,aligned,near-anchor,1,0,1,50,50,line,A,16,14,12,15,7,10,26,2,5,1,3,0,6,4,94
27,near-align,near-anchor,2,3,2,25,28,line,F,19,6,27,22,16,6,4,4,3,2,0,6,1,5,94
34,near-align,far-anchor,9,3,1,50,13,pie,G,34,9,18,8,13,5,13,1,4,5,3,0,2,6,94
49,far-align,near-anchor,1,9,1,50,10,pie,G,49,9,8,10,6,14,4,1,3,6,0,4,2,5,94
19,far-align,far-anchor,6,9,1,25,16,pie,G,19,6,30,10,8,11,16,1,5,2,4,3,6,0,94
37,far-align,far-anchor,12,6,2,25 and 50,19,line,C,15,4,7,6,37,22,9,1,0,4,3,2,5,6,94
37,far-align,far-anchor,12,5,2,50,45,line,B,18,10,14,37,7,4,10,0,3,5,4,2,6,1,94
37,far-align,far-anchor,12,6,2,75,32,line,D,16,8,5,6,9,37,19,5,0,2,4,6,3,1,94
40,far-align,far-anchor,10,5,0,50,15,line,E,8,40,2,10,24,9,7,1,2,3,5,6,4,0,94
33,far-align,far-anchor,8,6,2,50,56,line,F,10,20,33,10,11,10,6,0,2,5,4,6,1,3,94
50,far-align,anchor,0,10,0,25 and 75,15,pie,A,2,13,5,8,13,9,50,0,5,6,4,1,3,2,94
26,near-align,near-anchor,1,1,1,100,73,pie,B,25,1,17,26,7,20,4,3,6,1,5,4,0,2,94
24,far-align,near-anchor,1,12,1,25 and 25,13,line,F,13,26,24,15,9,7,6,0,6,1,5,3,4,2,94
37,aligned,far-anchor,12,0,2,50,13,line,A,14,9,13,13,4,10,37,2,5,0,6,3,4,1,94
24,far-align,near-anchor,1,5,1,25,6,pie,E,12,24,13,12,20,6,13,5,1,3,2,6,0,4,94
21,far-align,near-anchor,4,9,1,25,16,pie,F,16,6,21,7,10,18,22,0,2,1,6,4,5,3,94
23,aligned,near-anchor,2,0,2,50,50,pie,C,6,12,19,8,23,13,19,0,3,5,6,4,2,1,94
22,aligned,near-anchor,3,0,2,25,3,line,B,16,8,15,22,3,18,18,6,3,4,1,0,2,5,94
42,far-align,far-anchor,8,8,2,25,17,line,B,5,15,24,42,3,2,9,6,0,3,2,5,1,4,94
54,near-align,far-anchor,4,2,1,75,19,line,A,4,7,6,15,8,6,54,1,6,5,0,3,4,2,94
27,far-align,near-anchor,2,5,2,50,18,pie,A,18,9,1,19,14,12,27,0,4,6,2,3,5,1,94
22,aligned,near-anchor,3,0,2,25,25,line,B,5,11,3,22,24,15,20,1,5,3,2,4,6,0,94
18,near-align,far-anchor,7,1,2,100,81,line,C,18,15,8,24,18,1,16,3,2,1,4,5,6,0,94
50,near-align,anchor,0,1,0,0 and 50,1,line,C,17,10,3,1,50,7,12,6,3,5,0,1,2,4,94
28,far-align,near-anchor,3,5,2,50,17,pie,C,12,4,17,1,28,19,19,4,3,0,2,1,6,5,94
42,near-align,far-anchor,8,2,2,100,56,pie,F,9,15,42,2,8,21,3,1,4,5,6,0,3,2,94
50,near-align,anchor,0,3,0,25 and 75,22,pie,C,10,3,17,9,50,9,2,0,1,5,4,3,2,6,94
24,near-align,near-anchor,1,2,1,50,28,pie,A,13,15,4,23,9,12,24,1,0,6,3,4,5,2,94
15,far-align,far-anchor,10,6,0,25,16,pie,A,6,30,14,7,12,16,15,4,2,6,3,5,0,1,94
41,near-align,far-anchor,9,1,1,50,49,pie,F,11,10,41,4,10,19,5,0,3,5,1,6,2,4,94
16,near-align,far-anchor,9,1,1,25,8,line,A,2,14,25,8,3,32,16,6,2,4,0,5,3,1,94
24,near-align,near-anchor,1,4,1,75,71,pie,A,18,20,5,3,6,24,24,1,4,6,3,2,0,5,94
16,near-align,far-anchor,9,3,1,25,6,pie,G,16,5,3,25,17,6,28,1,4,3,2,5,0,6,94
52,far-align,far-anchor,2,7,2,25,32,pie,A,13,8,3,6,8,10,52,6,1,5,0,3,2,4,94
42,near-align,far-anchor,8,4,2,25,21,line,A,11,2,12,14,12,7,42,6,4,5,1,3,0,2,94
24,far-align,near-anchor,1,5,1,75,56,line,D,13,14,7,8,16,24,18,6,2,5,3,1,4,0,94
26,aligned,near-anchor,1,0,1,100,74,pie,G,26,13,10,6,8,25,12,6,5,0,2,1,3,4,94
51,aligned,far-anchor,1,0,1,25,25,pie,C,4,19,2,18,51,4,2,1,2,0,6,3,5,4,94
23,far-align,near-anchor,2,7,2,75,59,pie,G,23,18,13,22,10,10,4,5,6,0,2,4,3,1,94
48,near-align,near-anchor,2,1,2,0 and 50,1,pie,E,10,48,6,10,1,10,15,6,1,2,4,0,5,3,94
43,aligned,far-anchor,7,0,2,50,7,pie,D,7,11,6,15,12,43,6,0,4,3,2,6,1,5,94
38,far-align,far-anchor,12,6,2,50,18,pie,D,11,7,2,2,10,38,30,1,0,4,6,3,2,5,94
17,aligned,far-anchor,8,0,2,75,58,line,C,25,17,8,5,17,6,22,0,6,5,1,4,3,2,94
34,far-align,far-anchor,9,7,1,50,9,pie,D,12,9,10,13,20,34,2,2,0,5,3,6,1,4,94
27,far-align,near-anchor,2,6,2,25,31,line,G,27,6,2,33,10,3,19,3,5,0,6,2,4,1,94
28,near-align,near-anchor,3,2,2,0,2,line,A,11,18,19,2,9,13,28,4,5,2,0,3,6,1,94
25,aligned,anchor,0,0,0,25 and 50,25,pie,B,6,11,16,25,12,16,14,4,0,6,2,3,5,1,94
23,near-align,near-anchor,2,1,2,50,28,line,C,7,15,9,24,23,21,1,1,3,5,6,2,0,4,94
52,aligned,far-anchor,2,0,2,0,0,line,F,14,9,52,7,16,1,1,4,2,0,1,5,6,3,94
19,near-align,far-anchor,6,2,1,75,54,line,F,14,21,19,14,12,6,14,1,6,4,0,2,5,3,94
21,aligned,near-anchor,4,0,1,0,0,pie,E,17,21,9,12,6,6,29,4,0,6,2,5,1,3,94
50,aligned,anchor,0,0,0,0 and 50,0,pie,A,20,5,4,10,3,8,50,2,5,3,4,1,6,0,94
16,near-align,far-anchor,9,4,1,25,21,line,D,25,24,11,5,10,16,9,3,5,0,6,1,2,4,94
19,far-align,far-anchor,6,5,1,25,20,line,D,3,18,20,7,22,19,11,2,4,0,6,3,1,5,94
50,far-align,anchor,0,10,0,50 and 100,40,line,A,6,16,10,9,3,6,50,1,4,6,0,2,3,5,94
21,near-align,near-anchor,4,1,1,75,53,line,F,22,11,21,15,22,5,4,3,6,4,5,1,0,2,94
21,near-align,near-anchor,4,1,1,75,74,pie,G,21,19,10,9,11,25,5,5,2,1,0,3,4,6,94
40,near-align,far-anchor,10,1,0,50,49,pie,E,3,40,6,8,11,18,14,3,5,4,2,6,1,0,94
38,near-align,far-anchor,12,3,2,100,59,pie,A,7,23,13,3,11,5,38,3,2,1,6,4,0,5,94
17,far-align,far-anchor,8,5,2,25,13,line,B,12,13,7,17,14,23,14,4,0,3,1,6,2,5,94
29,near-align,near-anchor,4,4,1,75,42,pie,C,8,11,14,18,29,12,8,2,5,3,6,4,1,0,94
25,far-align,anchor,0,6,0,0 and 25,6,line,D,16,5,6,29,17,25,2,5,4,0,2,6,1,3,94
41,far-align,far-anchor,9,6,1,25,19,pie,F,11,7,41,2,9,8,22,0,6,2,3,5,1,4,94
53,far-align,far-anchor,3,6,2,0,6,line,G,53,1,6,11,4,18,7,1,5,0,2,6,4,3,94
27,near-align,near-anchor,2,3,2,75,45,line,B,9,7,11,27,19,9,18,1,3,2,4,5,6,0,94
24,far-align,near-anchor,1,8,1,25,9,pie,B,21,12,14,24,7,13,9,4,5,2,1,6,3,0,94
25,far-align,anchor,0,11,0,25 and 50,14,pie,C,3,13,16,12,25,17,14,6,4,5,3,1,2,0,94
16,aligned,far-anchor,9,0,1,25,25,pie,B,7,12,13,16,15,13,24,4,0,1,2,3,5,6,94
16,near-align,far-anchor,9,3,1,75,56,pie,D,23,8,20,11,8,16,14,2,3,6,1,5,4,0,94
55,aligned,far-anchor,5,0,0,75,20,pie,E,6,55,5,10,4,11,9,6,3,1,4,0,2,5,94
25,near-align,anchor,0,1,0,75 and 100,74,pie,A,4,19,1,22,14,15,25,3,2,6,1,4,0,5,94
18,aligned,far-anchor,7,0,2,50,50,pie,C,2,24,14,30,18,6,6,6,3,0,5,4,2,1,94
49,near-align,near-anchor,1,4,1,50,5,line,E,17,49,5,2,5,10,12,3,1,0,5,6,4,2,94
51,aligned,far-anchor,1,0,1,0,0,pie,G,51,3,3,16,8,6,13,0,6,5,4,3,2,1,94
33,near-align,far-anchor,8,2,2,25,23,line,A,19,14,9,8,13,4,33,5,1,0,3,4,6,2,94
47,aligned,near-anchor,3,0,2,25,25,line,G,47,10,11,10,8,6,8,3,6,2,5,4,0,1,94
49,far-align,near-anchor,1,7,1,50,43,line,A,8,14,7,8,7,7,49,3,0,4,6,1,2,5,94
25,aligned,anchor,0,0,0,25 and 50,25,line,F,10,18,25,16,6,4,21,4,5,2,3,6,1,0,94
16,near-align,far-anchor,9,2,1,75,57,line,E,22,16,20,14,7,12,9,2,4,5,1,6,0,3,95
23,far-align,near-anchor,2,11,2,75,64,line,G,23,5,25,4,13,12,18,5,0,4,2,6,3,1,95
31,far-align,far-anchor,6,8,1,0,8,line,B,12,13,18,31,5,13,8,6,4,5,1,3,2,0,95
28,near-align,near-anchor,3,4,2,50,18,pie,B,4,16,16,28,7,15,14,1,6,4,2,3,5,0,95
54,far-align,far-anchor,4,7,1,0,7,pie,G,54,6,7,3,6,12,12,1,5,0,4,3,2,6,95
25,aligned,anchor,0,0,0,25 and 50,25,pie,G,25,10,12,14,16,9,14,2,6,3,5,1,0,4,95
25,far-align,anchor,0,10,0,0 and 25,10,pie,F,13,10,25,6,26,13,7,5,0,1,4,6,2,3,95
21,near-align,near-anchor,4,2,1,50,31,line,A,16,9,12,26,11,5,21,3,4,6,1,5,0,2,95
18,far-align,far-anchor,7,9,2,25 and 25,16,pie,D,5,8,16,3,30,18,20,4,2,0,3,6,1,5,95
21,near-align,near-anchor,4,2,1,25,23,pie,G,21,29,7,9,16,4,14,2,5,0,6,1,4,3,95
29,near-align,near-anchor,4,2,1,50,52,line,E,15,29,7,14,11,8,16,1,4,3,0,6,5,2,95
50,near-align,anchor,0,1,0,50 and 100,49,pie,E,9,50,14,1,5,4,17,0,5,4,6,3,2,1,95
23,far-align,near-anchor,2,11,2,50,39,line,D,24,15,11,9,14,23,4,1,4,2,6,5,3,0,95
25,near-align,anchor,0,3,0,0 and 25,3,line,E,3,25,16,22,5,14,15,0,1,3,5,4,2,6,95
19,near-align,far-anchor,6,4,1,25,21,line,A,17,16,7,31,6,4,19,1,5,6,3,4,0,2,95
46,aligned,near-anchor,4,0,1,50,50,pie,A,2,11,4,6,12,19,46,3,1,6,0,4,2,5,95
50,aligned,anchor,0,0,0,25 and 75,25,pie,D,12,6,7,9,6,50,10,6,5,4,2,0,3,1,95
39,aligned,far-anchor,11,0,1,50,11,pie,F,11,3,39,10,10,10,17,0,4,1,2,5,6,3,95
28,aligned,near-anchor,3,0,2,75,47,pie,B,6,3,11,28,14,25,13,2,3,6,4,5,0,1,95
28,far-align,near-anchor,3,7,2,0,7,pie,C,13,8,7,30,28,10,4,5,3,0,4,1,6,2,95
29,far-align,near-anchor,4,6,1,0,6,pie,A,22,16,15,8,4,6,29,2,3,6,5,4,0,1,95
22,near-align,near-anchor,3,1,2,0,1,pie,E,20,22,15,5,20,1,17,4,1,5,3,6,0,2,95
32,near-align,far-anchor,7,3,2,75,40,pie,D,17,11,2,9,16,32,13,6,5,2,3,0,4,1,95
24,aligned,near-anchor,1,0,1,0,0,line,D,7,11,7,16,7,24,28,1,4,3,2,6,0,5,95
50,near-align,anchor,0,1,0,0 and 50,1,line,C,2,8,1,1,50,22,16,2,5,0,6,1,4,3,95
15,aligned,far-anchor,10,0,0,50,50,line,E,15,15,4,16,11,15,24,1,4,0,2,6,3,5,95
50,aligned,anchor,0,0,0,0 and 50,0,line,C,4,9,5,3,50,20,9,3,1,4,5,0,2,6,95
32,far-align,far-anchor,7,6,2,75,37,pie,D,10,4,15,22,11,32,6,4,1,6,0,2,3,5,95
54,aligned,far-anchor,4,0,1,75,21,pie,E,7,54,12,7,7,3,10,2,3,4,0,1,5,6,95
19,far-align,far-anchor,6,7,1,25,18,line,D,12,13,11,16,18,19,11,2,3,6,5,0,1,4,95
21,near-align,near-anchor,4,4,1,50,46,line,D,9,1,11,23,5,21,30,5,4,0,6,2,3,1,95
25,near-align,anchor,0,3,0,75 and 100,72,pie,G,25,14,21,7,6,3,24,5,0,2,4,1,6,3,95
55,near-align,far-anchor,5,4,0,75,16,pie,D,1,7,14,9,5,55,9,4,0,5,3,6,2,1,95
33,aligned,far-anchor,8,0,2,50,17,pie,F,10,12,33,5,7,24,9,0,3,2,4,1,5,6,95
26,far-align,near-anchor,1,9,1,100,65,pie,B,6,7,9,26,21,28,3,0,4,6,5,1,3,2,95
46,aligned,near-anchor,4,0,1,50,50,line,A,5,16,4,9,16,4,46,4,0,6,2,1,3,5,95
29,aligned,near-anchor,4,0,1,100,71,line,B,22,8,6,29,20,5,10,4,1,2,6,0,5,3,95
29,aligned,near-anchor,4,0,1,75,46,pie,D,11,8,11,14,15,29,12,6,3,1,5,0,4,2,95
24,far-align,near-anchor,1,11,1,25,12,pie,A,8,6,12,18,11,21,24,3,4,0,6,2,5,1,95
19,aligned,far-anchor,6,0,1,75,75,line,B,3,16,6,19,34,17,5,3,4,6,5,2,0,1,95
53,near-align,far-anchor,3,3,2,0,3,line,G,53,7,12,3,4,6,15,1,3,4,0,6,2,5,95
20,far-align,far-anchor,5,6,0,50,36,line,D,11,25,18,14,1,20,11,1,4,6,0,5,3,2,95
20,far-align,far-anchor,5,6,0,25,19,pie,C,19,20,7,3,20,5,26,0,4,6,3,1,2,5,95
46,near-align,near-anchor,4,1,1,0,1,pie,G,46,11,7,15,4,1,16,1,4,6,3,2,0,5,95
32,near-align,far-anchor,7,1,2,25,24,pie,C,14,9,11,4,32,20,10,6,3,4,1,2,0,5,95
41,far-align,far-anchor,9,7,1,50,16,line,E,12,41,7,10,17,9,4,4,2,1,3,6,0,5,95
26,aligned,near-anchor,1,0,1,50,24,pie,B,23,14,20,26,6,7,4,5,4,1,2,6,3,0,95
26,far-align,near-anchor,1,8,1,0,8,pie,G,26,8,12,10,6,29,9,1,0,6,4,3,2,5,95
25,aligned,anchor,0,0,0,75 and 100,75,line,F,9,11,25,5,17,9,24,2,4,6,5,1,0,3,95
32,far-align,far-anchor,7,5,2,25,30,line,E,6,32,23,6,9,6,18,2,3,4,6,5,1,0,95
53,aligned,far-anchor,3,0,2,100,47,pie,D,6,11,15,6,4,53,5,5,4,1,2,0,6,3,95
26,aligned,near-anchor,1,0,1,25,25,line,E,18,26,6,4,4,21,21,3,2,6,1,5,4,0,95
22,aligned,near-anchor,3,0,2,75,53,pie,A,3,6,23,11,16,19,22,2,6,0,1,3,5,4,95
46,far-align,near-anchor,4,9,1,25,16,line,B,12,10,7,46,7,9,9,3,4,5,2,0,6,1,95
36,far-align,far-anchor,11,5,1,75,34,pie,G,36,22,1,8,15,11,7,3,2,0,6,4,1,5,95
49,far-align,near-anchor,1,5,1,50,45,line,D,6,12,5,8,13,49,7,6,4,1,0,3,5,2,95
23,far-align,near-anchor,2,9,2,75,61,pie,A,6,16,7,9,11,28,23,0,6,3,2,1,4,5,95
31,near-align,far-anchor,6,2,1,75,42,pie,F,15,11,31,18,2,14,9,0,2,4,6,1,3,5,95
18,aligned,far-anchor,7,0,2,75,57,line,C,10,15,11,13,18,18,15,6,2,0,3,4,1,5,95
55,aligned,far-anchor,5,0,0,100,45,pie,B,4,11,4,55,12,6,8,5,0,3,6,2,1,4,95
16,near-align,far-anchor,9,4,1,25,21,line,B,7,15,39,16,14,4,5,1,3,4,2,0,5,6,95
23,far-align,near-anchor,2,8,2,75,60,line,D,21,13,17,9,5,23,12,4,1,6,0,3,5,2,95
44,near-align,far-anchor,6,4,1,50,46,pie,B,10,5,4,44,7,14,16,6,3,2,5,1,4,0,95
53,far-align,far-anchor,3,5,2,100,42,line,D,17,5,5,5,7,53,8,1,6,0,4,3,5,2,95
32,near-align,far-anchor,7,2,2,25,23,pie,G,32,9,4,14,10,22,9,2,3,5,0,6,4,1,95
51,far-align,far-anchor,1,10,1,25,35,pie,C,6,8,22,2,51,3,8,5,3,2,1,4,0,6,95
42,far-align,far-anchor,8,6,2,50,44,pie,G,42,6,1,14,10,4,23,5,2,1,6,0,3,4,95
49,near-align,near-anchor,1,1,1,25,24,line,G,49,19,3,7,2,18,2,3,0,1,4,6,5,2,95
40,near-align,far-anchor,10,2,0,0,2,pie,F,5,6,40,8,2,15,24,6,3,1,2,0,5,4,95
15,near-align,far-anchor,10,2,0,100,83,line,C,33,12,2,1,15,7,30,0,3,6,1,5,2,4,95
29,far-align,near-anchor,4,6,1,0,6,line,E,8,29,14,10,6,14,19,5,1,3,4,0,2,6,95
31,far-align,far-anchor,6,9,1,50,10,line,B,7,20,18,31,9,5,10,6,2,3,1,4,5,0,95
16,aligned,far-anchor,9,0,1,75,59,pie,B,6,19,6,16,21,15,17,6,5,3,4,1,2,0,95
48,aligned,near-anchor,2,0,2,0,0,line,A,7,12,12,5,10,6,48,3,2,4,5,1,6,0,95
22,near-align,near-anchor,3,1,2,25,24,line,C,11,13,9,8,22,3,34,1,0,4,5,2,3,6,95
48,near-align,near-anchor,2,2,2,25,23,pie,A,9,14,5,6,11,7,48,4,6,2,5,1,0,3,95
24,far-align,near-anchor,1,9,1,75,66,line,E,4,24,7,36,10,4,15,4,5,1,2,6,0,3,95
17,far-align,far-anchor,8,8,2,50,41,pie,B,15,12,11,17,15,21,9,4,6,1,3,5,0,2,95
43,near-align,far-anchor,7,3,2,0,3,line,D,9,9,3,15,9,43,12,3,5,0,2,4,1,6,95
19,near-align,far-anchor,6,1,1,100,80,line,B,26,19,1,19,11,12,12,4,0,6,5,3,1,2,95
53,near-align,far-anchor,3,4,2,75,18,pie,A,15,8,10,2,8,4,53,6,1,0,4,5,3,2,95
15,far-align,far-anchor,10,6,0,50,44,pie,C,5,7,17,9,15,27,20,4,1,0,6,3,5,2,95
37,near-align,far-anchor,12,1,2,100,62,pie,D,3,17,13,28,1,37,1,3,0,2,4,1,5,6,95
23,near-align,near-anchor,2,1,2,50,49,line,E,6,23,8,16,12,15,20,3,4,0,6,5,1,2,95
17,near-align,far-anchor,8,2,2,0,2,line,E,12,17,2,17,6,21,25,4,1,0,2,5,6,3,95
54,aligned,far-anchor,4,0,1,100,46,line,E,7,54,13,10,4,6,6,3,6,2,4,0,5,1,95
25,far-align,anchor,0,9,0,75 and 100,66,line,E,5,25,26,11,9,5,19,4,5,1,3,6,2,0,95
50,far-align,anchor,0,11,0,25 and 75,14,line,G,50,7,16,5,9,5,8,2,4,3,0,1,5,6,95
26,near-align,near-anchor,1,2,1,0,2,pie,B,11,16,11,26,28,6,2,2,3,6,1,5,4,0,95
19,near-align,far-anchor,6,1,1,75,74,line,F,7,10,19,16,9,19,20,6,4,5,1,3,2,0,95
54,far-align,far-anchor,4,6,1,25,31,line,E,9,54,1,2,3,12,19,1,4,0,2,6,5,3,95
46,far-align,near-anchor,4,9,1,50,41,pie,D,6,11,13,7,4,46,13,4,1,3,0,2,5,6,95
18,aligned,far-anchor,7,0,2,75,57,line,C,16,9,14,10,18,18,15,2,0,3,6,4,1,5,95
55,far-align,far-anchor,5,8,0,75,12,line,B,9,11,7,55,2,10,6,5,4,6,2,1,0,3,95
50,far-align,anchor,0,12,0,25 and 75,13,pie,F,9,15,50,5,4,4,13,0,5,2,4,3,1,6,95
41,aligned,far-anchor,9,0,1,75,34,line,A,19,7,4,11,7,11,41,2,4,1,0,5,6,3,95
35,near-align,far-anchor,10,2,0,100,63,line,C,12,13,12,2,35,5,21,2,4,1,6,5,3,0,96
50,aligned,anchor,0,0,0,0 and 50,0,line,A,11,3,7,17,3,9,50,4,2,1,5,6,3,0,96
29,far-align,near-anchor,4,5,1,0,5,pie,A,20,16,5,12,5,13,29,6,5,3,4,0,2,1,96
19,aligned,far-anchor,6,0,1,25,6,pie,A,31,13,15,5,11,6,19,5,6,4,3,2,0,1,96
49,near-align,near-anchor,1,4,1,50,5,line,C,7,8,12,13,49,5,6,2,5,6,3,1,0,4,96
25,near-align,anchor,0,3,0,0 and 25,3,pie,A,4,3,36,20,7,5,25,2,0,6,3,4,5,1,96
47,near-align,near-anchor,3,2,2,75,30,pie,E,4,47,21,10,5,11,2,1,3,0,6,2,5,4,96
21,far-align,near-anchor,4,10,1,50,39,line,A,13,11,15,17,11,12,21,4,2,5,0,1,6,3,96
27,far-align,near-anchor,2,5,2,50,55,pie,B,13,18,13,27,6,15,8,3,6,2,5,0,4,1,96
24,near-align,near-anchor,1,4,1,75,55,line,F,5,4,24,30,9,16,12,6,1,4,2,0,5,3,96
45,aligned,far-anchor,5,0,0,100,55,line,G,45,15,14,9,8,4,5,6,3,4,1,0,5,2,96
28,near-align,near-anchor,3,4,2,0,4,pie,C,11,20,4,15,28,14,8,6,5,0,3,1,2,4,96
34,far-align,far-anchor,9,5,1,50,55,line,G,34,14,11,11,4,7,19,5,2,6,3,4,0,1,96
21,near-align,near-anchor,4,4,1,75,58,line,B,5,16,22,21,15,16,5,5,2,1,4,0,6,3,96
40,near-align,far-anchor,10,2,0,0,2,pie,F,14,27,40,5,5,7,2,3,4,1,5,6,2,0,96
52,near-align,far-anchor,2,3,2,25,28,pie,B,12,11,2,52,9,5,9,0,6,1,4,5,2,3,96
54,far-align,far-anchor,4,7,1,100,39,line,A,5,11,9,6,8,7,54,1,4,2,0,3,6,5,96
29,aligned,near-anchor,4,0,1,0,0,line,B,11,2,11,29,5,26,16,1,5,4,0,3,2,6,96
33,near-align,far-anchor,8,2,2,0,2,line,E,4,33,9,33,2,12,7,2,1,5,6,0,4,3,96
28,aligned,near-anchor,3,0,2,75,47,pie,D,9,9,12,10,16,28,16,6,2,1,0,3,4,5,96
55,far-align,far-anchor,5,9,0,75,11,line,C,5,11,6,9,55,6,8,5,0,6,4,1,2,3,96
21,near-align,near-anchor,4,1,1,75,53,line,D,8,7,18,8,19,21,19,0,3,5,6,2,4,1,96
50,near-align,anchor,0,3,0,25 and 75,22,line,D,12,5,10,6,11,50,6,5,0,6,4,1,3,2,96
20,far-align,far-anchor,5,8,0,75,67,line,E,21,20,13,7,12,10,17,1,5,6,2,0,3,4,96
21,near-align,near-anchor,4,3,1,50,47,line,G,21,7,17,18,4,19,14,4,2,0,5,1,3,6,96
25,aligned,anchor,0,0,0,0 and 25,0,pie,C,15,6,27,8,25,11,8,3,6,2,4,0,5,1,96
31,near-align,far-anchor,6,1,1,100,68,pie,G,31,1,4,8,7,33,16,5,6,4,3,0,1,2,96
48,near-align,near-anchor,2,3,2,50,5,pie,A,17,16,7,1,6,5,48,5,2,3,4,6,0,1,96
50,far-align,anchor,0,10,0,50 and 100,40,line,A,17,9,8,10,4,2,50,0,1,3,6,4,2,5,96
18,near-align,far-anchor,7,2,2,25,23,pie,A,34,2,2,21,5,18,18,4,5,1,0,6,3,2,96
30,far-align,far-anchor,5,6,0,50,56,line,F,14,19,30,9,5,12,11,6,4,5,3,0,1,2,96
23,aligned,near-anchor,2,0,2,50,27,pie,D,36,12,1,8,15,23,5,4,1,5,3,0,2,6,96
43,near-align,far-anchor,7,4,2,50,11,line,G,43,9,12,6,3,11,16,1,4,2,6,5,0,3,96
42,near-align,far-anchor,8,4,2,0 and 50,4,line,A,4,5,8,27,10,4,42,0,5,4,3,6,2,1,96
22,far-align,near-anchor,3,9,2,50,41,line,A,16,14,8,7,21,12,22,6,4,0,5,1,2,3,96
55,aligned,far-anchor,5,0,0,75,20,line,F,7,5,55,9,9,5,10,4,0,3,5,6,1,2,96
21,near-align,near-anchor,4,3,1,25,7,line,B,24,8,12,21,9,19,7,6,2,4,1,3,5,0,96
24,far-align,near-anchor,1,6,1,75,57,pie,B,3,8,16,24,8,20,21,5,0,6,4,3,2,1,96
31,aligned,far-anchor,6,0,1,25,25,pie,F,6,10,31,19,6,14,14,6,4,2,0,1,3,5,96
27,far-align,near-anchor,2,6,2,50,56,pie,C,7,16,16,5,27,12,17,2,0,1,3,5,4,6,96
24,far-align,near-anchor,1,7,1,50,33,line,B,17,6,8,24,16,21,8,1,5,2,3,4,6,0,96
18,aligned,far-anchor,7,0,2,25,7,line,B,10,7,18,18,13,30,4,4,0,2,1,5,3,6,96
25,aligned,anchor,0,0,0,50 and 75,50,line,A,15,5,7,10,21,17,25,6,2,0,5,3,1,4,96
43,far-align,far-anchor,7,5,2,50,12,line,A,2,12,11,6,12,14,43,2,0,5,6,3,4,1,96
46,far-align,near-anchor,4,6,1,50,10,line,F,2,10,46,21,10,6,5,5,3,1,2,0,4,6,96
30,near-align,far-anchor,5,4,0,25,29,line,E,4,30,12,9,25,7,13,0,2,6,4,1,5,3,96
